,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Rolling_Mean_3,Rolling_Std_3,IsSuperBowl,IsLaborDay,IsThanksgiving,IsChristmas
3705,26,2012-08-03,1090915.09,0,65.6,3.698,138.1735806,7.405,2012,8,31,3,4,1031745.14,1049625.9,1063149.78,1048173.6066666673,15752.60995285943,0,0,0,0
3706,26,2012-08-10,1121476.51,0,67.01,3.772,138.1437742,7.405,2012,8,32,10,4,1090915.09,1031745.14,1049625.9,1057428.7100000004,30346.888286486366,0,0,0,0
3707,26,2012-08-17,1068292.56,0,65.54,3.84,138.1857097,7.405,2012,8,33,17,4,1121476.51,1090915.09,1031745.14,1081378.9133333338,45619.444205096006,0,0,0,0
3708,26,2012-08-24,1022704.2,0,62.08,3.874,138.2814516,7.405,2012,8,34,24,4,1068292.56,1121476.51,1090915.09,1093561.386666667,26690.54699581085,0,0,0,0
3709,26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,31,4,1022704.2,1068292.56,1121476.51,1070824.4233333338,49434.80610498554,0,0,0,0
3710,26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,7,4,1053495.51,1022704.2,1068292.56,1048164.0900000004,23257.099373840763,0,0,0,0
3711,26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,14,4,1081874.03,1053495.51,1022704.2,1052691.246666667,29593.112799925846,0,0,0,0
3712,26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,21,4,986131.94,1081874.03,1053495.51,1040500.4933333338,49176.1099825659,0,0,0,0
3713,26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39,28,4,961084.08,986131.94,1081874.03,1009696.6833333337,63749.71256033966,0,0,0,0
3714,26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40,5,4,964726.37,961084.08,986131.94,970647.4633333338,13533.045937379655,0,0,0,0
3715,26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41,12,4,1095504.26,964726.37,961084.08,1007104.9033333338,76577.74652875586,0,0,0,0
3716,26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42,19,4,1044639.69,1095504.26,964726.37,1034956.7733333338,65924.45134086082,0,0,0,0
3717,26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43,26,4,975578.02,1044639.69,1095504.26,1038573.9900000003,60192.77612390133,0,0,0,0
3718,27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5,5,4,958619.8,975578.02,1044639.69,992945.8366666673,45564.08849883315,0,0,0,0
3719,27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,2,6,12,4,1874289.79,958619.8,975578.02,1269495.8700000003,523835.52720115473,1,0,0,0
3720,27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,2010,2,7,19,4,1745362.72,1874289.79,958619.8,1526090.7700000005,495654.13716546417,0,0,0,0
3721,27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,2010,2,8,26,4,1945070.33,1745362.72,1874289.79,1854907.613333334,101254.79718123355,0,0,0,0
3722,27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,3,9,5,4,1390934.27,1945070.33,1745362.72,1693789.1066666674,280644.9205709201,0,0,0,0
3723,27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,12,4,1313729.72,1390934.27,1945070.33,1549911.4400000004,344387.9308203004,0,0,0,0
3724,27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,19,4,1925113.12,1313729.72,1390934.27,1543259.036666667,332940.7475121051,0,0,0,0
3725,27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,26,4,1700627.97,1925113.12,1313729.72,1646490.2700000005,309266.2014670268,0,0,0,0
3726,27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,2,4,1836714.84,1700627.97,1925113.12,1820818.6433333338,113083.65241696825,0,0,0,0
3727,27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,4,14,9,4,2053952.97,1836714.84,1700627.97,1863765.2600000005,178208.95831260376,0,0,0,0
3728,27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,2010,4,15,16,4,1955814.13,2053952.97,1836714.84,1948827.3133333337,108787.46704838531,0,0,0,0
3729,27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,2010,4,16,23,4,1857500.96,1955814.13,2053952.97,1955756.0200000005,98226.01789148359,0,0,0,0
3730,27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17,30,4,1850205.47,1857500.96,1955814.13,1887840.1866666672,58980.0709797637,0,0,0,0
3731,27,2010-05-07,1939458.84,0,69.02,3.095,135.962,8.058,2010,5,18,7,4,1805885.04,1850205.47,1857500.96,1837863.823333334,27933.635301853265,0,0,0,0
3732,27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19,14,4,1939458.84,1805885.04,1850205.47,1865183.1166666672,68034.82517317659,0,0,0,0
3733,27,2010-05-21,1836595.58,0,63.31,3.096,136.0796521,8.058,2010,5,20,21,4,1842465.78,1939458.84,1805885.04,1862603.2200000007,69026.28034963446,0,0,0,0
3734,27,2010-05-28,1962468.67,0,67.88,3.046,136.1489101,8.058,2010,5,21,28,4,1836595.58,1842465.78,1939458.84,1872840.0666666673,57768.16192609399,0,0,0,0
3735,27,2010-06-04,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,6,22,4,4,1962468.67,1836595.58,1842465.78,1880510.0100000005,71038.94195254725,0,0,0,0
3736,27,2010-06-11,1873812.93,0,68.9,2.972,136.2874263,8.058,2010,6,23,11,4,2073102.59,1962468.67,1836595.58,1957388.9466666672,118335.3038472512,0,0,0,0
3737,27,2010-06-18,1887182.27,0,70.0,2.942,136.3243393,8.058,2010,6,24,18,4,1873812.93,2073102.59,1962468.67,1969794.7300000004,99846.60991766393,0,0,0,0
3738,27,2010-06-25,1962625.01,0,78.02,2.958,136.3483143,8.058,2010,6,25,25,4,1887182.27,1873812.93,2073102.59,1944699.2633333337,111401.28157830177,0,0,0,0
3739,27,2010-07-02,2024554.1,0,76.25,2.958,136.3722893,7.982,2010,7,26,2,4,1962625.01,1887182.27,1873812.93,1907873.4033333336,47885.160931388236,0,0,0,0
3740,27,2010-07-09,2119163.01,0,82.69,2.94,136.3962643,7.982,2010,7,27,9,4,2024554.1,1962625.01,1887182.27,1958120.4600000007,68796.60709215925,0,0,0,0
3741,27,2010-07-16,1880691.64,0,78.26,2.933,136.4179827,7.982,2010,7,28,16,4,2119163.01,2024554.1,1962625.01,2035447.3733333338,78835.48638724201,0,0,0,0
3742,27,2010-07-23,1808250.71,0,81.56,2.924,136.4366924,7.982,2010,7,29,23,4,1880691.64,2119163.01,2024554.1,2008136.2500000002,120080.4227439417,0,0,0,0
3743,27,2010-07-30,1816489.53,0,79.78,2.932,136.4554021,7.982,2010,7,30,30,4,1808250.71,1880691.64,2119163.01,1936035.1200000003,162676.95029316432,0,0,0,0
3744,27,2010-08-06,1908036.68,0,77.45,2.942,136.4741118,7.982,2010,8,31,6,4,1816489.53,1808250.71,1880691.64,1835143.9600000002,39659.96600813833,0,0,0,0
3745,27,2010-08-13,1864436.12,0,77.36,2.923,136.4928214,7.982,2010,8,32,13,4,1908036.68,1816489.53,1808250.71,1844258.9733333339,55386.51857152798,0,0,0,0
3746,27,2010-08-20,1936878.46,0,75.16,2.913,136.5249182,7.982,2010,8,33,20,4,1864436.12,1908036.68,1816489.53,1862987.443333334,45790.76507687088,0,0,0,0
3747,27,2010-08-27,1870684.21,0,70.31,2.885,136.557015,7.982,2010,8,34,27,4,1936878.46,1864436.12,1908036.68,1903117.0866666671,36470.87817798128,0,0,0,0
3748,27,2010-09-03,1908110.9,0,78.52,2.86,136.5891118,7.982,2010,9,35,3,4,1870684.21,1936878.46,1864436.12,1890666.263333334,40142.68299094547,0,0,0,0
3749,27,2010-09-10,1913494.81,1,70.38,2.837,136.6212085,7.982,2010,9,36,10,4,1908110.9,1870684.21,1936878.46,1905224.5233333337,33191.38534231747,0,0,0,0
3750,27,2010-09-17,1629978.46,0,64.5,2.846,136.6338071,7.982,2010,9,37,17,4,1913494.81,1908110.9,1870684.21,1897429.9733333339,23318.415767680068,0,0,0,0
3751,27,2010-09-24,1597002.71,0,67.08,2.837,136.6317821,7.982,2010,9,38,24,4,1629978.46,1913494.81,1908110.9,1817194.7233333339,162156.3861341154,0,0,0,0
3752,27,2010-10-01,1543532.83,0,70.19,2.84,136.6297571,8.021,2010,10,39,1,4,1597002.71,1629978.46,1913494.81,1713491.9933333339,173990.50269468912,0,0,0,0
3753,27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40,8,4,1543532.83,1597002.71,1629978.46,1590171.333333334,43625.823967959266,0,0,0,0
3754,27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41,15,4,1707662.87,1543532.83,1597002.71,1616066.1366666674,83709.18817426226,0,0,0,0
3755,27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42,22,4,1728388.2,1707662.87,1543532.83,1659861.3000000007,101274.96988542598,0,0,0,0
3756,27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,2010,10,43,29,4,1693935.29,1728388.2,1707662.87,1709995.4533333338,17344.493668223648,0,0,0,0
3757,27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44,5,4,1688955.49,1693935.29,1728388.2,1703759.6600000004,21473.782593983502,0,0,0,0
3758,27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45,12,4,1686010.02,1688955.49,1693935.29,1689633.6000000006,4005.91450328316,0,0,0,0
3759,27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46,19,4,1828010.25,1686010.02,1688955.49,1734325.2533333339,81146.9524916952,0,0,0,0
3760,27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47,26,4,1704785.74,1828010.25,1686010.02,1739602.0033333339,77137.18606722252,0,0,0,0
3761,27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48,3,4,2627910.75,1704785.74,1828010.25,2053568.913333334,501196.0484435122,0,0,0,0
3762,27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,10,4,1884343.67,2627910.75,1704785.74,2072346.7200000007,489437.23410548555,0,0,0,0
3763,27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,17,4,2139733.68,1884343.67,2627910.75,2217329.366666667,377807.9122475569,0,0,0,0
3764,27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51,24,4,2350098.36,2139733.68,1884343.67,2124725.236666667,233239.78614869932,0,0,0,0
3765,27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,31,4,3078162.08,2350098.36,2139733.68,2522664.706666667,492439.1571382347,0,0,0,0
3766,27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1,7,4,1440963.0,3078162.08,2350098.36,2289741.146666667,820266.6955260383,0,0,0,0
3767,27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2,14,4,1568159.48,1440963.0,3078162.08,2029094.8533333337,910742.1537848366,0,0,0,0
3768,27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3,21,4,1532308.62,1568159.48,1440963.0,1513810.3666666672,65584.86992725576,0,0,0,0
3769,27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4,28,4,1517029.9,1532308.62,1568159.48,1539166.0000000007,26245.499291899567,0,0,0,0
3770,27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5,4,4,1421111.55,1517029.9,1532308.62,1490150.0233333337,60275.1434784484,0,0,0,0
3771,27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2011,2,6,11,4,1628100.79,1421111.55,1517029.9,1522080.746666667,103587.01491003188,1,0,0,0
3772,27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2011,2,7,18,4,1636224.77,1628100.79,1421111.55,1561812.3700000003,121918.1706073897,0,0,0,0
3773,27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2011,2,8,25,4,1709365.19,1636224.77,1628100.79,1657896.9166666672,44757.53716059472,0,0,0,0
3774,27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,2011,3,9,4,4,1688935.71,1709365.19,1636224.77,1678175.2233333339,37738.85682432803,0,0,0,0
3775,27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,2011,3,10,11,4,1656130.67,1688935.71,1709365.19,1684810.5233333337,26855.937959210663,0,0,0,0
3776,27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,2011,3,11,18,4,1613259.77,1656130.67,1688935.71,1652775.3833333338,37949.37990492749,0,0,0,0
3777,27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,2011,3,12,25,4,1624539.21,1613259.77,1656130.67,1631309.8833333338,22222.961767707897,0,0,0,0
3778,27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,2011,4,13,1,4,1554651.08,1624539.21,1613259.77,1597483.3533333337,37520.11688203647,0,0,0,0
3779,27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,2011,4,14,8,4,1628868.28,1554651.08,1624539.21,1602686.1900000004,41655.90061788877,0,0,0,0
3780,27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,2011,4,15,15,4,1689844.18,1628868.28,1554651.08,1624454.5133333337,67704.53879932986,0,0,0,0
3781,27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,2011,4,16,22,4,1727175.61,1689844.18,1628868.28,1681962.6900000004,49625.308023050646,0,0,0,0
3782,27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,2011,4,17,29,4,1921655.48,1727175.61,1689844.18,1779558.4233333338,124467.22079102516,0,0,0,0
3783,27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,2011,5,18,6,4,1642074.64,1921655.48,1727175.61,1763635.2433333339,143312.03777373605,0,0,0,0
3784,27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,2011,5,19,13,4,1757041.96,1642074.64,1921655.48,1773590.6933333336,140523.15451541444,0,0,0,0
3785,27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,2011,5,20,20,4,1763545.32,1757041.96,1642074.64,1720887.3066666673,68331.18426560596,0,0,0,0
3786,27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,2011,5,21,27,4,1725268.56,1763545.32,1757041.96,1748618.613333334,20481.507898794105,0,0,0,0
3787,27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,2011,6,22,3,4,1820723.17,1725268.56,1763545.32,1769845.6833333338,48038.17831834769,0,0,0,0
3788,27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,2011,6,23,10,4,2053708.01,1820723.17,1725268.56,1866566.5800000003,168950.6784815552,0,0,0,0
3789,27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,2011,6,24,17,4,1817914.71,2053708.01,1820723.17,1897448.6300000006,135331.87813801176,0,0,0,0
3790,27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,2011,6,25,24,4,1814740.09,1817914.71,2053708.01,1895454.2700000005,137060.9507518728,0,0,0,0
3791,27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,2011,7,26,1,4,1811455.15,1814740.09,1817914.71,1814703.3166666671,3229.9370023730467,0,0,0,0
3792,27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,2011,7,27,8,4,1949983.93,1811455.15,1814740.09,1858726.3900000006,79048.41341115552,0,0,0,0
3793,27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,2011,7,28,15,4,2000055.27,1949983.93,1811455.15,1920498.1166666672,97696.27017921257,0,0,0,0
3794,27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,2011,7,29,22,4,1762155.79,2000055.27,1949983.93,1904064.996666667,125421.09860346968,0,0,0,0
3795,27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,2011,7,30,29,4,1754879.45,1762155.79,2000055.27,1839030.1700000006,139499.27742980688,0,0,0,0
3796,27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,2011,8,31,5,4,1744879.06,1754879.45,1762155.79,1753971.4333333336,8674.083268979131,0,0,0,0
3797,27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,2011,8,32,12,4,1747289.53,1744879.06,1754879.45,1749016.0133333337,5218.956653115003,0,0,0,0
3798,27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,2011,8,33,19,4,1758437.96,1747289.53,1744879.06,1750202.1833333338,7233.505676120409,0,0,0,0
3799,27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,2011,8,34,26,4,1781905.24,1758437.96,1747289.53,1762544.2433333339,17669.409067503868,0,0,0,0
3800,27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,2011,9,35,2,4,2034400.78,1781905.24,1758437.96,1858247.9933333339,153003.3708630471,0,0,0,0
3801,27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,2011,9,36,9,4,1511717.53,2034400.78,1781905.24,1776007.8500000003,261391.52504286164,0,0,0,0
3802,27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,2011,9,37,16,4,1911470.84,1511717.53,2034400.78,1819196.3833333338,273286.2537202874,0,0,0,0
3803,27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,2011,9,38,23,4,1613773.9,1911470.84,1511717.53,1678987.4233333338,207702.38307042827,0,0,0,0
3804,27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,2011,9,39,30,4,1606208.68,1613773.9,1911470.84,1710484.4733333339,174100.39582895188,0,0,0,0
3805,27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,2011,10,40,7,4,1599626.26,1606208.68,1613773.9,1606536.2800000005,7079.507094395153,0,0,0,0
3806,27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,2011,10,41,14,4,1672339.27,1599626.26,1606208.68,1626058.0700000003,40215.5960832466,0,0,0,0
3807,27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,2011,10,42,21,4,1682652.51,1672339.27,1599626.26,1651539.346666667,45252.813782749145,0,0,0,0
3808,27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,28,4,1689591.44,1682652.51,1672339.27,1681527.7400000005,8680.908539855054,0,0,0,0
3809,27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,4,1710372.4,1689591.44,1682652.51,1694205.4500000004,14424.45463780964,0,0,0,0
3810,27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,11,4,1621109.3,1710372.4,1689591.44,1673691.046666667,46707.516916489396,0,0,0,0
3811,27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,2011,11,46,18,4,1800728.07,1621109.3,1710372.4,1710736.5900000005,89809.9388143097,0,0,0,0
3812,27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,2011,11,47,25,4,1723739.44,1800728.07,1621109.3,1715192.2700000005,90113.90691962893,0,0,0,0
3813,27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,2011,12,48,2,4,2504400.71,1723739.44,1800728.07,2009622.7400000005,430215.92483924597,0,0,0,0
3814,27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,2011,12,49,9,4,1806924.74,2504400.71,1723739.44,2011688.296666667,428723.7924626629,0,0,0,0
3815,27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,2011,12,50,16,4,2014665.98,1806924.74,2504400.71,2108663.81,358112.93779388577,0,0,0,0
3816,27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,2011,12,51,23,4,2205919.86,2014665.98,1806924.74,2009170.193333334,199554.32643579962,0,0,0,0
3817,27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,2011,12,52,30,4,2739019.75,2205919.86,2014665.98,2319868.5300000007,375380.2346612703,0,0,0,0
3818,27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,2012,1,1,6,4,1650604.6,2739019.75,2205919.86,2198514.7366666673,544245.359719346,0,0,0,0
3819,27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,2012,1,2,13,4,1535287.4,1650604.6,2739019.75,1974970.583333334,664193.391240051,0,0,0,0
3820,27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,2012,1,3,20,4,1492399.13,1535287.4,1650604.6,1559430.376666667,81819.34475546722,0,0,0,0
3821,27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,2012,1,4,27,4,1542131.05,1492399.13,1535287.4,1523272.526666667,26955.219394819025,0,0,0,0
3822,27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,2012,2,5,3,4,1263534.86,1542131.05,1492399.13,1432688.346666667,148586.6498220163,0,0,0,0
3823,27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,2012,2,6,10,4,1564246.02,1263534.86,1542131.05,1456637.3100000005,167596.79329127335,1,0,0,0
3824,27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,2012,2,7,17,4,1651605.35,1564246.02,1263534.86,1493128.743333334,203575.35848565344,0,0,0,0
3825,27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,2012,2,8,24,4,1606221.56,1651605.35,1564246.02,1607357.6433333338,43690.7444260758,0,0,0,0
3826,27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,2012,3,9,2,4,1648602.39,1606221.56,1651605.35,1635476.4333333338,25379.91632155261,0,0,0,0
3827,27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,2012,3,10,9,4,1509323.09,1648602.39,1606221.56,1588049.0133333337,71395.81179154909,0,0,0,0
3828,27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,2012,3,11,16,4,1607343.41,1509323.09,1648602.39,1588422.9633333338,71541.374942475,0,0,0,0
3829,27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,2012,3,12,23,4,1635984.07,1607343.41,1509323.09,1584216.8566666674,66421.97727738538,0,0,0,0
3830,27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,2012,3,13,30,4,1620839.34,1635984.07,1607343.41,1621388.9400000004,14328.237728898173,0,0,0,0
3831,27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,2012,4,14,6,4,1615494.14,1620839.34,1635984.07,1624105.8500000003,10628.352342821434,0,0,0,0
3832,27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,2012,4,15,13,4,1899013.34,1615494.14,1620839.34,1711782.2733333337,162168.88429843198,0,0,0,0
3833,27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,2012,4,16,20,4,1650405.21,1899013.34,1615494.14,1721637.5633333337,154600.51847648606,0,0,0,0
3834,27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,2012,4,17,27,4,1639999.47,1650405.21,1899013.34,1729806.006666667,146630.1848070673,0,0,0,0
3835,27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,2012,5,18,4,4,1565498.84,1639999.47,1650405.21,1618634.506666667,46310.03304152605,0,0,0,0
3836,27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,2012,5,19,11,4,1669388.45,1565498.84,1639999.47,1624962.2533333339,53552.32189443415,0,0,0,0
3837,27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,2012,5,20,18,4,1674306.31,1669388.45,1565498.84,1636397.8666666672,61449.57545371683,0,0,0,0
3838,27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,2012,5,21,25,4,1707158.82,1674306.31,1669388.45,1683617.8600000006,20534.822497934212,0,0,0,0
3839,27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,2012,6,22,1,4,1818906.73,1707158.82,1674306.31,1733457.286666667,75802.55521941122,0,0,0,0
3840,27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,2012,6,23,8,4,1900638.6,1818906.73,1707158.82,1808901.3833333338,97127.16684138906,0,0,0,0
3841,27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,2012,6,24,15,4,1764756.31,1900638.6,1818906.73,1828100.546666667,68406.09536122203,0,0,0,0
3842,27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,2012,6,25,22,4,1773500.56,1764756.31,1900638.6,1812965.1566666672,76053.2049057812,0,0,0,0
3843,27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,2012,6,26,29,4,1837884.79,1773500.56,1764756.31,1792047.2200000004,39936.54460049684,0,0,0,0
3844,27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,2012,7,27,6,4,1842555.32,1837884.79,1773500.56,1817980.2233333339,38591.239942347536,0,0,0,0
3845,27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,2012,7,28,13,4,2062224.92,1842555.32,1837884.79,1914221.676666667,128195.84037904712,0,0,0,0
